composition,M.m.a/M.m.b,M.m.a-M.m.b,M.m.a*M.m.b,M.m.a+M.m.b,"sqrt(M.m.a,M.m.b)",M.p.a/M.p.b,M.p.a-M.p.b,M.p.a*M.p.b,M.p.a+M.p.b,"sqrt(M.p.a,M.p.b)",M.r.a/M.r.b,M.r.a-M.r.b,M.r.a*M.r.b,M.r.a+M.r.b,"sqrt(M.r.a,M.r.b)",M.x.a/M.x.b,M.x.a-M.x.b,M.x.a*M.x.b,M.x.a+M.x.b,"sqrt(M.x.a,M.x.b)",M.v.a/M.v.b,M.v.a-M.v.b,M.v.a*M.v.b,M.v.a+M.v.b,"sqrt(M.v.a,M.v.b)",M.e.a/M.e.b,M.e.a-M.e.b,M.e.a*M.e.b,M.e.a+M.e.b,"sqrt(M.e.a,M.e.b)",S.m.a/S.m.b,S.m.a-S.m.b,S.m.a*S.m.b,S.m.a+S.m.b,"sqrt(S.m.a,S.m.b)",S.p.a/S.p.b,S.p.a-S.p.b,S.p.a*S.p.b,S.p.a+S.p.b,"sqrt(S.p.a,S.p.b)",S.r.a/S.r.b,S.r.a-S.r.b,S.r.a*S.r.b,S.r.a+S.r.b,"sqrt(S.r.a,S.r.b)",S.x.a/S.x.b,S.x.a-S.x.b,S.x.a*S.x.b,S.x.a+S.x.b,"sqrt(S.x.a,S.x.b)",S.v.a/S.v.b,S.v.a-S.v.b,S.v.a*S.v.b,S.v.a+S.v.b,"sqrt(S.v.a,S.v.b)",S.e.a/S.e.b,S.e.a-S.e.b,S.e.a*S.e.b,S.e.a+S.e.b,"sqrt(S.e.a,S.e.b)",M.m.a,M.p.a,M.r.a,M.x.a,M.v.a,M.e.a,S.m.a,S.p.a,S.r.a,S.x.a,S.v.a,S.e.a,M.m.b,M.p.b,M.r.b,M.x.b,M.v.b,M.e.b,S.m.b,S.p.b,S.r.b,S.x.b,S.v.b,S.e.b
(Sm1/2Gd1/2)2(Ti1/3Hf1/3Zr1/3)2O7,1.4529049281915485,47.94466666666669,16281.848568333333,259.6653333333333,186.71472410724454,0.9528664245326808,0.6336131343333289,172.1946267011979,26.25223747433333,18.56854111141733,1.4026315789473685,0.30599999999999994,0.8101599999999998,1.8259999999999998,1.3091814236384502,0.8525179856115109,0.20499999999999985,1.64715,2.575,1.8265609762611263,0.6589041095890411,1245.0,8778250.0,6055.0,4371.101119855271,0.6011450381679391,34.833333333333314,4584.999999999999,139.83333333333331,101.89877875181385,0.06341857188542098,50.87662689226293,187.13800464384545,57.76662689226293,54.43075576567188,0.05010451663249213,5.926186739321799,1.9501853792302184,6.551368619321799,6.246603879531179,0.12247448713915905,0.09314455552060437,0.0013798792217678585,0.1191445555206044,0.10693767655352657,0.14048787173725422,0.0917707825203131,0.001601561737804698,0.12177078252031312,0.10781929326423913,0.5809571046072446,198.3568069296845,130173.12190566324,748.3568069296846,547.4410166097043,0.12090485254109268,18.177416559027765,51.69354139756941,23.177416559027765,20.827999317158522,153.805,12.80931217,1.0659999999999998,1.185,2405.0,52.5,3.4449999999999936,0.31259093999999976,0.013000000000000013,0.015000000000000013,275.0,2.5,105.86033333333332,13.44292530433333,0.7599999999999999,1.39,3650.0,87.33333333333331,54.32162689226293,6.2387776793218,0.10614455552060438,0.1067707825203131,473.3568069296845,20.677416559027765
(Sm1/2Gd1/2)2(Ti1/3Hf1/3Zr1/3)2O7,1.4529049281915485,47.94466666666669,16281.848568333333,259.6653333333333,186.71472410724454,0.9528664245326808,0.6336131343333289,172.1946267011979,26.25223747433333,18.56854111141733,1.4026315789473685,0.30599999999999994,0.8101599999999998,1.8259999999999998,1.3091814236384502,0.8525179856115109,0.20499999999999985,1.64715,2.575,1.8265609762611263,0.6589041095890411,1245.0,8778250.0,6055.0,4371.101119855271,0.6011450381679391,34.833333333333314,4584.999999999999,139.83333333333331,101.89877875181385,0.06341857188542098,50.87662689226293,187.13800464384545,57.76662689226293,54.43075576567188,0.05010451663249213,5.926186739321799,1.9501853792302184,6.551368619321799,6.246603879531179,0.12247448713915905,0.09314455552060437,0.0013798792217678585,0.1191445555206044,0.10693767655352657,0.14048787173725422,0.0917707825203131,0.001601561737804698,0.12177078252031312,0.10781929326423913,0.5809571046072446,198.3568069296845,130173.12190566324,748.3568069296846,547.4410166097043,0.12090485254109268,18.177416559027765,51.69354139756941,23.177416559027765,20.827999317158522,153.805,12.80931217,1.0659999999999998,1.185,2405.0,52.5,3.4449999999999936,0.31259093999999976,0.013000000000000013,0.015000000000000013,275.0,2.5,105.86033333333332,13.44292530433333,0.7599999999999999,1.39,3650.0,87.33333333333331,54.32162689226293,6.2387776793218,0.10614455552060438,0.1067707825203131,473.3568069296845,20.677416559027765
(Eu1/2Gd1/2)2(Ti1/3Hf1/3Zr1/3)2O7,1.4604809481675542,48.74666666666669,16366.748555666665,260.46733333333333,187.37591793622903,0.8120468868841466,2.5266396603333305,146.74681251305822,24.35921094833333,17.316972397023843,1.3940789473684214,0.2995000000000002,0.8052199999999999,1.8195,1.3038942633511357,0.8633093525179857,0.18999999999999995,1.668,2.59,1.836327857437228,0.7157534246575342,1037.5,9535625.0,6262.5,4488.6140678387565,0.4179389312977101,50.833333333333314,3187.666666666666,123.83333333333331,94.65390172154082,0.04865465471499796,51.678626892262926,143.57205987625096,56.96462689226293,54.38588601119065,0.3535335893295956,4.033160213321799,13.76035701600311,8.4443951453218,6.6171818275099685,0.061237243569578985,0.09964455552060444,0.0006899396108839233,0.11264455552060433,0.10634339032900288,0.0,0.1067707825203131,0.0,0.1067707825203131,0.1067707825203131,0.14259856203996002,405.8568069296845,31951.584467753706,540.8568069296846,478.14528824057925,0.8946959088040858,2.177416559027765,382.53220634201364,39.177416559027755,27.745369984117268,154.607,10.916285643999998,1.0595,1.2,2612.5,36.5,2.6430000000000007,2.2056174660000005,0.00649999999999995,0.0,67.5,18.5,105.86033333333332,13.44292530433333,0.7599999999999999,1.39,3650.0,87.33333333333331,54.32162689226293,6.2387776793218,0.10614455552060438,0.1067707825203131,473.3568069296845,20.677416559027765
(Eu1/2Gd1/2)2(Ti1/3Hf1/3Zr1/3)2O7,1.4604809481675542,48.74666666666669,16366.748555666665,260.46733333333333,187.37591793622903,0.8120468868841466,2.5266396603333305,146.74681251305822,24.35921094833333,17.316972397023843,1.3940789473684214,0.2995000000000002,0.8052199999999999,1.8195,1.3038942633511357,0.8633093525179857,0.18999999999999995,1.668,2.59,1.836327857437228,0.7157534246575342,1037.5,9535625.0,6262.5,4488.6140678387565,0.4179389312977101,50.833333333333314,3187.666666666666,123.83333333333331,94.65390172154082,0.04865465471499796,51.678626892262926,143.57205987625096,56.96462689226293,54.38588601119065,0.3535335893295956,4.033160213321799,13.76035701600311,8.4443951453218,6.6171818275099685,0.061237243569578985,0.09964455552060444,0.0006899396108839233,0.11264455552060433,0.10634339032900288,0.0,0.1067707825203131,0.0,0.1067707825203131,0.1067707825203131,0.14259856203996002,405.8568069296845,31951.584467753706,540.8568069296846,478.14528824057925,0.8946959088040858,2.177416559027765,382.53220634201364,39.177416559027755,27.745369984117268,154.607,10.916285643999998,1.0595,1.2,2612.5,36.5,2.6430000000000007,2.2056174660000005,0.00649999999999995,0.0,67.5,18.5,105.86033333333332,13.44292530433333,0.7599999999999999,1.39,3650.0,87.33333333333331,54.32162689226293,6.2387776793218,0.10614455552060438,0.1067707825203131,473.3568069296845,20.677416559027765
(Eu1/2Gd1/2)2(Ti1/3Hf1/3Zr1/3)2O7,1.4604809481675542,48.74666666666669,16366.748555666665,260.46733333333333,187.37591793622903,0.8120468868841466,2.5266396603333305,146.74681251305822,24.35921094833333,17.316972397023843,1.3940789473684214,0.2995000000000002,0.8052199999999999,1.8195,1.3038942633511357,0.8633093525179857,0.18999999999999995,1.668,2.59,1.836327857437228,0.7157534246575342,1037.5,9535625.0,6262.5,4488.6140678387565,0.4179389312977101,50.833333333333314,3187.666666666666,123.83333333333331,94.65390172154082,0.04865465471499796,51.678626892262926,143.57205987625096,56.96462689226293,54.38588601119065,0.3535335893295956,4.033160213321799,13.76035701600311,8.4443951453218,6.6171818275099685,0.061237243569578985,0.09964455552060444,0.0006899396108839233,0.11264455552060433,0.10634339032900288,0.0,0.1067707825203131,0.0,0.1067707825203131,0.1067707825203131,0.14259856203996002,405.8568069296845,31951.584467753706,540.8568069296846,478.14528824057925,0.8946959088040858,2.177416559027765,382.53220634201364,39.177416559027755,27.745369984117268,154.607,10.916285643999998,1.0595,1.2,2612.5,36.5,2.6430000000000007,2.2056174660000005,0.00649999999999995,0.0,67.5,18.5,105.86033333333332,13.44292530433333,0.7599999999999999,1.39,3650.0,87.33333333333331,54.32162689226293,6.2387776793218,0.10614455552060438,0.1067707825203131,473.3568069296845,20.677416559027765
(La1/2Pr1/2)2(Sn1/3Hf1/3Zr1/3)2O7,1.0805709224970652,10.431893333333363,18114.35522048,269.38122666666663,190.62406678978928,0.7190332918773253,4.210690864999998,161.4901317783118,25.762190215,18.45833635832921,1.3826612903225803,0.31633333333333313,0.9448799999999998,1.9696666666666665,1.4106121996416228,0.7287581699346405,0.415,1.70595,2.645,1.8931785441421003,0.7661117078410312,725.833333333333,7378174.999999999,5480.833333333333,3909.371308507005,0.5663265306122449,28.33333333333333,2417.333333333333,102.33333333333331,75.08291712796223,0.02747961812366977,35.42918335731768,36.46998235527682,37.43136335731767,36.444025547090575,0.09426502140197834,4.551296864337128,2.380228319264307,5.498655874337127,5.047252696849405,1.36303233375337,0.004527808710753584,0.00021202725191718952,0.02947219128924645,0.021084486134491282,0.04929305849255782,0.2893024810940588,0.004564537216410851,0.3193024810940586,0.30467195473164244,0.18230758053263826,437.31045448104516,52144.019311901895,632.3104544810451,543.6253049870122,0.0,11.585431464655178,0.0,11.585431464655178,11.585431464655178,139.90656,10.775749675,1.1429999999999998,1.115,2377.5,37.0,1.0010899999999907,0.4736795049999998,0.017000000000000015,0.014999999999999902,97.5,0.0,129.47466666666665,14.986440539999998,0.8266666666666667,1.53,3103.333333333333,65.33333333333333,36.430273357317674,5.024976369337128,0.012472191289246431,0.3043024810940587,534.8104544810451,11.585431464655178
(La1/2Pr1/2)2(Sn1/3Hf1/3Zr1/3)2O7,1.0805709224970652,10.431893333333363,18114.35522048,269.38122666666663,190.62406678978928,0.7190332918773253,4.210690864999998,161.4901317783118,25.762190215,18.45833635832921,1.3826612903225803,0.31633333333333313,0.9448799999999998,1.9696666666666665,1.4106121996416228,0.7287581699346405,0.415,1.70595,2.645,1.8931785441421003,0.7661117078410312,725.833333333333,7378174.999999999,5480.833333333333,3909.371308507005,0.5663265306122449,28.33333333333333,2417.333333333333,102.33333333333331,75.08291712796223,0.02747961812366977,35.42918335731768,36.46998235527682,37.43136335731767,36.444025547090575,0.09426502140197834,4.551296864337128,2.380228319264307,5.498655874337127,5.047252696849405,1.36303233375337,0.004527808710753584,0.00021202725191718952,0.02947219128924645,0.021084486134491282,0.04929305849255782,0.2893024810940588,0.004564537216410851,0.3193024810940586,0.30467195473164244,0.18230758053263826,437.31045448104516,52144.019311901895,632.3104544810451,543.6253049870122,0.0,11.585431464655178,0.0,11.585431464655178,11.585431464655178,139.90656,10.775749675,1.1429999999999998,1.115,2377.5,37.0,1.0010899999999907,0.4736795049999998,0.017000000000000015,0.014999999999999902,97.5,0.0,129.47466666666665,14.986440539999998,0.8266666666666667,1.53,3103.333333333333,65.33333333333333,36.430273357317674,5.024976369337128,0.012472191289246431,0.3043024810940587,534.8104544810451,11.585431464655178
(La1/2Pr1/2)2(Sn1/3Hf1/3Zr1/3)2O7,1.0805709224970652,10.431893333333363,18114.35522048,269.38122666666663,190.62406678978928,0.7190332918773253,4.210690864999998,161.4901317783118,25.762190215,18.45833635832921,1.3826612903225803,0.31633333333333313,0.9448799999999998,1.9696666666666665,1.4106121996416228,0.7287581699346405,0.415,1.70595,2.645,1.8931785441421003,0.7661117078410312,725.833333333333,7378174.999999999,5480.833333333333,3909.371308507005,0.5663265306122449,28.33333333333333,2417.333333333333,102.33333333333331,75.08291712796223,0.02747961812366977,35.42918335731768,36.46998235527682,37.43136335731767,36.444025547090575,0.09426502140197834,4.551296864337128,2.380228319264307,5.498655874337127,5.047252696849405,1.36303233375337,0.004527808710753584,0.00021202725191718952,0.02947219128924645,0.021084486134491282,0.04929305849255782,0.2893024810940588,0.004564537216410851,0.3193024810940586,0.30467195473164244,0.18230758053263826,437.31045448104516,52144.019311901895,632.3104544810451,543.6253049870122,0.0,11.585431464655178,0.0,11.585431464655178,11.585431464655178,139.90656,10.775749675,1.1429999999999998,1.115,2377.5,37.0,1.0010899999999907,0.4736795049999998,0.017000000000000015,0.014999999999999902,97.5,0.0,129.47466666666665,14.986440539999998,0.8266666666666667,1.53,3103.333333333333,65.33333333333333,36.430273357317674,5.024976369337128,0.012472191289246431,0.3043024810940587,534.8104544810451,11.585431464655178
(Eu1/2Gd1/2)2(Sn1/3Hf1/3Zr1/3)2O7,1.194110044693428,25.13233333333335,20017.68978933333,284.08166666666665,201.66064007992347,0.7284108334373041,4.070154896,163.5962657214616,25.902726183999995,18.540730630704815,1.2816532258064517,0.23283333333333345,0.8758533333333334,1.8861666666666668,1.3438444953854511,0.7843137254901961,0.3300000000000001,1.8359999999999999,2.73,1.944453650771856,0.8418367346938777,490.8333333333329,8107458.333333332,5715.833333333332,4056.579104094702,0.5586734693877552,28.83333333333333,2384.6666666666665,101.83333333333331,74.83778754375655,0.07254955168951831,33.78727335731768,96.28521248339064,39.07327335731768,36.52602176379041,0.4389309130802849,2.819358903337127,11.083175646447241,7.230593835337127,5.487725933273345,0.5211594217292252,0.005972191289246481,8.106924338010118e-05,0.018972191289246383,0.014064336299859795,0.0,0.3043024810940587,0.0,0.3043024810940587,0.3043024810940587,0.12621294036874955,467.31045448104516,36099.70567747053,602.3104544810451,539.0533111133091,1.5968330619744098,6.914568535344823,214.3304820961208,30.08543146465518,21.828243681575078,154.607,10.916285643999998,1.0595,1.2,2612.5,36.5,2.6430000000000007,2.2056174660000005,0.00649999999999995,0.0,67.5,18.5,129.47466666666665,14.986440539999998,0.8266666666666667,1.53,3103.333333333333,65.33333333333333,36.430273357317674,5.024976369337128,0.012472191289246431,0.3043024810940587,534.8104544810451,11.585431464655178
(Eu1/2Gd1/2)2(Sn1/3Hf1/3Zr1/3)2O7,1.194110044693428,25.13233333333335,20017.68978933333,284.08166666666665,201.66064007992347,0.7284108334373041,4.070154896,163.5962657214616,25.902726183999995,18.540730630704815,1.2816532258064517,0.23283333333333345,0.8758533333333334,1.8861666666666668,1.3438444953854511,0.7843137254901961,0.3300000000000001,1.8359999999999999,2.73,1.944453650771856,0.8418367346938777,490.8333333333329,8107458.333333332,5715.833333333332,4056.579104094702,0.5586734693877552,28.83333333333333,2384.6666666666665,101.83333333333331,74.83778754375655,0.07254955168951831,33.78727335731768,96.28521248339064,39.07327335731768,36.52602176379041,0.4389309130802849,2.819358903337127,11.083175646447241,7.230593835337127,5.487725933273345,0.5211594217292252,0.005972191289246481,8.106924338010118e-05,0.018972191289246383,0.014064336299859795,0.0,0.3043024810940587,0.0,0.3043024810940587,0.3043024810940587,0.12621294036874955,467.31045448104516,36099.70567747053,602.3104544810451,539.0533111133091,1.5968330619744098,6.914568535344823,214.3304820961208,30.08543146465518,21.828243681575078,154.607,10.916285643999998,1.0595,1.2,2612.5,36.5,2.6430000000000007,2.2056174660000005,0.00649999999999995,0.0,67.5,18.5,129.47466666666665,14.986440539999998,0.8266666666666667,1.53,3103.333333333333,65.33333333333333,36.430273357317674,5.024976369337128,0.012472191289246431,0.3043024810940587,534.8104544810451,11.585431464655178
(Eu1/2Gd1/2)2(Sn1/3Hf1/3Zr1/3)2O7,1.194110044693428,25.13233333333335,20017.68978933333,284.08166666666665,201.66064007992347,0.7284108334373041,4.070154896,163.5962657214616,25.902726183999995,18.540730630704815,1.2816532258064517,0.23283333333333345,0.8758533333333334,1.8861666666666668,1.3438444953854511,0.7843137254901961,0.3300000000000001,1.8359999999999999,2.73,1.944453650771856,0.8418367346938777,490.8333333333329,8107458.333333332,5715.833333333332,4056.579104094702,0.5586734693877552,28.83333333333333,2384.6666666666665,101.83333333333331,74.83778754375655,0.07254955168951831,33.78727335731768,96.28521248339064,39.07327335731768,36.52602176379041,0.4389309130802849,2.819358903337127,11.083175646447241,7.230593835337127,5.487725933273345,0.5211594217292252,0.005972191289246481,8.106924338010118e-05,0.018972191289246383,0.014064336299859795,0.0,0.3043024810940587,0.0,0.3043024810940587,0.3043024810940587,0.12621294036874955,467.31045448104516,36099.70567747053,602.3104544810451,539.0533111133091,1.5968330619744098,6.914568535344823,214.3304820961208,30.08543146465518,21.828243681575078,154.607,10.916285643999998,1.0595,1.2,2612.5,36.5,2.6430000000000007,2.2056174660000005,0.00649999999999995,0.0,67.5,18.5,129.47466666666665,14.986440539999998,0.8266666666666667,1.53,3103.333333333333,65.33333333333333,36.430273357317674,5.024976369337128,0.012472191289246431,0.3043024810940587,534.8104544810451,11.585431464655178
(La1/3Pr1/3Nd1/3)2(Hf1/2Zr1/2)2O7,1.048159952146842,6.494706666666674,19062.267105946667,276.20870666666667,195.3630349543623,0.6732885123914771,5.367576411666668,181.73093697719816,27.49062793833333,19.805876665512105,1.3552894211576847,0.29666666666666663,0.9449416666666666,1.9666666666666663,1.4063763523482766,0.8542458808618505,0.19166666666666665,1.4771833333333333,2.438333333333333,1.7294804936100834,0.6935878609887421,1043.3333333333335,8041474.999999999,5766.666666666666,4143.850195705009,0.5251141552511415,34.66666666666667,2798.333333333333,111.33333333333331,82.45268003190948,0.050446686870472435,41.43185971178069,96.0423541958738,45.83414028821933,43.688484839467975,0.0994610858966741,5.0648219968043175,3.1461295454717693,6.183602513195683,5.6519625750934015,4.240545038343792,0.016202725191718975,0.00010601362595859499,0.026202725191718984,0.02178429607665933,1.1331154474650562,0.0019967317119758445,0.0002549509756796381,0.03199673171197587,0.02266911751455901,0.2093609490304688,312.3024251329648,32665.542072478893,477.6975748670352,403.5639836369059,0.3771236166328253,3.1143819168358733,9.428090415820634,6.885618083164128,5.343739847293799,141.35170666666667,11.061525763333332,1.1316666666666666,1.1233333333333333,2361.6666666666665,38.33333333333333,2.201140288219324,0.5593902581956821,0.02120272519171898,0.01699673171197586,82.69757486703517,1.8856180831641267,134.857,16.429102175,0.835,1.315,3405.0,73.0,43.63300000000001,5.624212255,0.0050000000000000044,0.015000000000000013,395.0,5.0
(La1/3Pr1/3Nd1/3)2(Hf1/2Zr1/2)2O7,1.048159952146842,6.494706666666674,19062.267105946667,276.20870666666667,195.3630349543623,0.6732885123914771,5.367576411666668,181.73093697719816,27.49062793833333,19.805876665512105,1.3552894211576847,0.29666666666666663,0.9449416666666666,1.9666666666666663,1.4063763523482766,0.8542458808618505,0.19166666666666665,1.4771833333333333,2.438333333333333,1.7294804936100834,0.6935878609887421,1043.3333333333335,8041474.999999999,5766.666666666666,4143.850195705009,0.5251141552511415,34.66666666666667,2798.333333333333,111.33333333333331,82.45268003190948,0.050446686870472435,41.43185971178069,96.0423541958738,45.83414028821933,43.688484839467975,0.0994610858966741,5.0648219968043175,3.1461295454717693,6.183602513195683,5.6519625750934015,4.240545038343792,0.016202725191718975,0.00010601362595859499,0.026202725191718984,0.02178429607665933,1.1331154474650562,0.0019967317119758445,0.0002549509756796381,0.03199673171197587,0.02266911751455901,0.2093609490304688,312.3024251329648,32665.542072478893,477.6975748670352,403.5639836369059,0.3771236166328253,3.1143819168358733,9.428090415820634,6.885618083164128,5.343739847293799,141.35170666666667,11.061525763333332,1.1316666666666666,1.1233333333333333,2361.6666666666665,38.33333333333333,2.201140288219324,0.5593902581956821,0.02120272519171898,0.01699673171197586,82.69757486703517,1.8856180831641267,134.857,16.429102175,0.835,1.315,3405.0,73.0,43.63300000000001,5.624212255,0.0050000000000000044,0.015000000000000013,395.0,5.0
(La1/3Pr1/3Nd1/3)2(Hf1/2Zr1/2)2O7,1.048159952146842,6.494706666666674,19062.267105946667,276.20870666666667,195.3630349543623,0.6732885123914771,5.367576411666668,181.73093697719816,27.49062793833333,19.805876665512105,1.3552894211576847,0.29666666666666663,0.9449416666666666,1.9666666666666663,1.4063763523482766,0.8542458808618505,0.19166666666666665,1.4771833333333333,2.438333333333333,1.7294804936100834,0.6935878609887421,1043.3333333333335,8041474.999999999,5766.666666666666,4143.850195705009,0.5251141552511415,34.66666666666667,2798.333333333333,111.33333333333331,82.45268003190948,0.050446686870472435,41.43185971178069,96.0423541958738,45.83414028821933,43.688484839467975,0.0994610858966741,5.0648219968043175,3.1461295454717693,6.183602513195683,5.6519625750934015,4.240545038343792,0.016202725191718975,0.00010601362595859499,0.026202725191718984,0.02178429607665933,1.1331154474650562,0.0019967317119758445,0.0002549509756796381,0.03199673171197587,0.02266911751455901,0.2093609490304688,312.3024251329648,32665.542072478893,477.6975748670352,403.5639836369059,0.3771236166328253,3.1143819168358733,9.428090415820634,6.885618083164128,5.343739847293799,141.35170666666667,11.061525763333332,1.1316666666666666,1.1233333333333333,2361.6666666666665,38.33333333333333,2.201140288219324,0.5593902581956821,0.02120272519171898,0.01699673171197586,82.69757486703517,1.8856180831641267,134.857,16.429102175,0.835,1.315,3405.0,73.0,43.63300000000001,5.624212255,0.0050000000000000044,0.015000000000000013,395.0,5.0
(Sm1/3Eu1/3Gd1/3)2(Hf1/2Zr1/2)2O7,1.1359538869568009,18.33433333333332,20658.92363933333,288.04833333333335,204.09310389487544,0.6965138681414279,4.9860046690000015,187.9998181245617,27.872199680999998,20.02148542961818,1.276646706586826,0.2309999999999999,0.8901099999999998,1.901,1.354097854661915,0.9049429657794676,0.125,1.56485,2.505,1.7735064138592789,0.7200195790504159,953.3333333333336,8347924.999999999,5856.666666666666,4195.794852521324,0.5616438356164384,32.0,2993.0,114.0,83.72574275573791,0.06746429345849855,40.68933048352535,128.4411320123392,46.576669516474674,43.732183563392105,0.34652036288590504,3.6753081834500456,10.96105016303065,7.573116326549956,5.952309683593099,2.122891110412088,0.005614455552060443,5.307227776030228e-05,0.015614455552060454,0.01173314393786537,0.9428090415820634,0.0008578643762690505,0.00021213203435596466,0.029142135623730976,0.02061552812808832,0.5924928108887039,160.96533969896197,92443.69081891002,629.034660301038,459.1265862724814,3.2782108941717985,11.391054470858991,81.95527235429495,21.39105447085899,17.136705245369264,153.19133333333332,11.443097505999999,1.0659999999999998,1.19,2451.6666666666665,41.0,2.9436695164746673,1.9489040715499544,0.010614455552060448,0.014142135623730963,234.03466030103797,16.391054470858993,134.857,16.429102175,0.835,1.315,3405.0,73.0,43.63300000000001,5.624212255,0.0050000000000000044,0.015000000000000013,395.0,5.0
(Sm1/3Eu1/3Gd1/3)2(Hf1/2Zr1/2)2O7,1.1359538869568009,18.33433333333332,20658.92363933333,288.04833333333335,204.09310389487544,0.6965138681414279,4.9860046690000015,187.9998181245617,27.872199680999998,20.02148542961818,1.276646706586826,0.2309999999999999,0.8901099999999998,1.901,1.354097854661915,0.9049429657794676,0.125,1.56485,2.505,1.7735064138592789,0.7200195790504159,953.3333333333336,8347924.999999999,5856.666666666666,4195.794852521324,0.5616438356164384,32.0,2993.0,114.0,83.72574275573791,0.06746429345849855,40.68933048352535,128.4411320123392,46.576669516474674,43.732183563392105,0.34652036288590504,3.6753081834500456,10.96105016303065,7.573116326549956,5.952309683593099,2.122891110412088,0.005614455552060443,5.307227776030228e-05,0.015614455552060454,0.01173314393786537,0.9428090415820634,0.0008578643762690505,0.00021213203435596466,0.029142135623730976,0.02061552812808832,0.5924928108887039,160.96533969896197,92443.69081891002,629.034660301038,459.1265862724814,3.2782108941717985,11.391054470858991,81.95527235429495,21.39105447085899,17.136705245369264,153.19133333333332,11.443097505999999,1.0659999999999998,1.19,2451.6666666666665,41.0,2.9436695164746673,1.9489040715499544,0.010614455552060448,0.014142135623730963,234.03466030103797,16.391054470858993,134.857,16.429102175,0.835,1.315,3405.0,73.0,43.63300000000001,5.624212255,0.0050000000000000044,0.015000000000000013,395.0,5.0
(Sm1/3Eu1/3Gd1/3)2(Hf1/2Zr1/2)2O7,1.1359538869568009,18.33433333333332,20658.92363933333,288.04833333333335,204.09310389487544,0.6965138681414279,4.9860046690000015,187.9998181245617,27.872199680999998,20.02148542961818,1.276646706586826,0.2309999999999999,0.8901099999999998,1.901,1.354097854661915,0.9049429657794676,0.125,1.56485,2.505,1.7735064138592789,0.7200195790504159,953.3333333333336,8347924.999999999,5856.666666666666,4195.794852521324,0.5616438356164384,32.0,2993.0,114.0,83.72574275573791,0.06746429345849855,40.68933048352535,128.4411320123392,46.576669516474674,43.732183563392105,0.34652036288590504,3.6753081834500456,10.96105016303065,7.573116326549956,5.952309683593099,2.122891110412088,0.005614455552060443,5.307227776030228e-05,0.015614455552060454,0.01173314393786537,0.9428090415820634,0.0008578643762690505,0.00021213203435596466,0.029142135623730976,0.02061552812808832,0.5924928108887039,160.96533969896197,92443.69081891002,629.034660301038,459.1265862724814,3.2782108941717985,11.391054470858991,81.95527235429495,21.39105447085899,17.136705245369264,153.19133333333332,11.443097505999999,1.0659999999999998,1.19,2451.6666666666665,41.0,2.9436695164746673,1.9489040715499544,0.010614455552060448,0.014142135623730963,234.03466030103797,16.391054470858993,134.857,16.429102175,0.835,1.315,3405.0,73.0,43.63300000000001,5.624212255,0.0050000000000000044,0.015000000000000013,395.0,5.0
(Sm1/3Eu1/3Gd1/3)2(Sn1/3Hf1/3Zr1/3)2O7,1.1831761168207937,23.71666666666667,19834.39681955555,282.66599999999994,200.5773514554644,0.7635634008927913,3.5433430339999994,171.49130036709127,26.429538045999998,18.855712147537123,1.289516129032258,0.2393333333333332,0.8812266666666665,1.8926666666666665,1.3489750841945811,0.7777777777777777,0.3400000000000001,1.8207,2.72,1.9382982226685344,0.7900107411385607,651.6666666666665,7608338.888888887,5555.0,3954.9143128798905,0.6275510204081634,24.33333333333333,2678.6666666666665,106.33333333333331,77.13264188684609,0.08080283910039282,33.48660384084301,107.23868515877531,39.37394287379235,36.54900829175961,0.3878434301586666,3.0760722977871735,9.793196905643436,6.973880440887082,5.389676668641687,0.8510497719203738,0.001857735737185984,0.00013238552007650175,0.02308664684130688,0.016377491328717637,0.046473941234017366,0.29016034547032776,0.0043034869582700055,0.3184446167177897,0.3046309242345563,0.4376030018488217,300.77579418000715,125164.18303991515,768.8451147820831,583.7760224987356,1.4147987945778973,4.805623006203811,189.89743820556663,27.976485935514173,20.072092289766125,153.19133333333332,11.443097505999999,1.0659999999999998,1.19,2451.6666666666665,41.0,2.9436695164746673,1.9489040715499544,0.010614455552060448,0.014142135623730963,234.03466030103797,16.391054470858993,129.47466666666665,14.986440539999998,0.8266666666666667,1.53,3103.333333333333,65.33333333333333,36.430273357317674,5.024976369337128,0.012472191289246431,0.3043024810940587,534.8104544810451,11.585431464655178
