composition,M.m.ca/M.m.ai,M.m.ca-M.m.ai,M.m.ca*M.m.ai,M.m.ca+M.m.ai,"sqrt(M.m.ca,M.m.ai)",M.p.ca/M.p.ai,M.p.ca-M.p.ai,M.p.ca*M.p.ai,M.p.ca+M.p.ai,"sqrt(M.p.ca,M.p.ai)",M.r.ca/M.r.ai,M.r.ca-M.r.ai,M.r.ca*M.r.ai,M.r.ca+M.r.ai,"sqrt(M.r.ca,M.r.ai)",M.x.ca/M.x.ai,M.x.ca-M.x.ai,M.x.ca*M.x.ai,M.x.ca+M.x.ai,"sqrt(M.x.ca,M.x.ai)",M.v.ca/M.v.ai,M.v.ca-M.v.ai,M.v.ca*M.v.ai,M.v.ca+M.v.ai,"sqrt(M.v.ca,M.v.ai)",M.e.ca/M.e.ai,M.e.ca-M.e.ai,M.e.ca*M.e.ai,M.e.ca+M.e.ai,"sqrt(M.e.ca,M.e.ai)",S.m.ca/S.m.ai,S.m.ca-S.m.ai,S.m.ca*S.m.ai,S.m.ca+S.m.ai,"sqrt(S.m.ca,S.m.ai)",S.p.ca/S.p.ai,S.p.ca-S.p.ai,S.p.ca*S.p.ai,S.p.ca+S.p.ai,"sqrt(S.p.ca,S.p.ai)",S.r.ca/S.r.ai,S.r.ca-S.r.ai,S.r.ca*S.r.ai,S.r.ca+S.r.ai,"sqrt(S.r.ca,S.r.ai)",S.x.ca/S.x.ai,S.x.ca-S.x.ai,S.x.ca*S.x.ai,S.x.ca+S.x.ai,"sqrt(S.x.ca,S.x.ai)",S.v.ca/S.v.ai,S.v.ca-S.v.ai,S.v.ca*S.v.ai,S.v.ca+S.v.ai,"sqrt(S.v.ca,S.v.ai)",S.e.ca/S.e.ai,S.e.ca-S.e.ai,S.e.ca*S.e.ai,S.e.ca+S.e.ai,"sqrt(S.e.ca,S.e.ai)",M.m.ai,M.p.ai,M.r.ai,M.x.ai,M.v.ai,M.e.ai,S.m.ai,S.p.ai,S.r.ai,S.x.ai,S.v.ai,S.e.ai,M.m.ca,M.p.ca,M.r.ca,M.x.ca,M.v.ca,M.e.ca,S.m.ca,S.p.ca,S.r.ca,S.x.ca,S.v.ca,S.e.ca
(La1/3Pr1/3Nd1/3)2(Hf1/2Zr1/2)2O7,8.63184577754999,122.10495333333334,2209.5867907213333,154.10375333333334,139.02803030316647,8.981346259543965,12.214884836166663,21.03622894064453,15.275743102166665,13.830251965965893,0.692488262910798,0.4366666666666668,1.3963333333333332,2.4033333333333333,1.727236070849739,0.3544089147286822,2.220833333333333,4.193933333333334,4.659166666666667,3.64965304667596,9.081364829396325,2565.833333333333,915458.3333333331,3200.833333333333,2900.761514001299,1.0503144654088048,2.6666666666666567,2950.333333333333,108.66666666666666,76.86206982496489,0.0,27.831025461985845,0.0,27.831025461985845,27.831025461985845,0.0,4.44466716872194,0.0,4.44466716872194,4.44466716872194,0.0,0.1462955911844236,0.0,0.1462955911844236,0.1462955911844236,0.0,0.0952890339965728,0.0,0.0952890339965728,0.0952890339965728,0.0,572.5067685189407,0.0,572.5067685189407,572.5067685189407,0.0,17.33666634621547,0.0,17.33666634621547,17.33666634621547,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,138.10435333333334,13.745313969166665,0.9833333333333332,1.2191666666666667,2883.333333333333,55.66666666666666,27.831025461985845,4.44466716872194,0.1462955911844236,0.0952890339965728,572.5067685189407,17.33666634621547
(La1/3Pr1/3Nd1/3)2(Hf1/2Zr1/2)2O7,8.63184577754999,122.10495333333334,2209.5867907213333,154.10375333333334,139.02803030316647,8.981346259543965,12.214884836166663,21.03622894064453,15.275743102166665,13.830251965965893,0.692488262910798,0.4366666666666668,1.3963333333333332,2.4033333333333333,1.727236070849739,0.3544089147286822,2.220833333333333,4.193933333333334,4.659166666666667,3.64965304667596,9.081364829396325,2565.833333333333,915458.3333333331,3200.833333333333,2900.761514001299,1.0503144654088048,2.6666666666666567,2950.333333333333,108.66666666666666,76.86206982496489,0.0,27.831025461985845,0.0,27.831025461985845,27.831025461985845,0.0,4.44466716872194,0.0,4.44466716872194,4.44466716872194,0.0,0.1462955911844236,0.0,0.1462955911844236,0.1462955911844236,0.0,0.0952890339965728,0.0,0.0952890339965728,0.0952890339965728,0.0,572.5067685189407,0.0,572.5067685189407,572.5067685189407,0.0,17.33666634621547,0.0,17.33666634621547,17.33666634621547,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,138.10435333333334,13.745313969166665,0.9833333333333332,1.2191666666666667,2883.333333333333,55.66666666666666,27.831025461985845,4.44466716872194,0.1462955911844236,0.0952890339965728,572.5067685189407,17.33666634621547
(La1/3Pr1/3Nd1/3)2(Hf1/2Zr1/2)2O7,8.63184577754999,122.10495333333334,2209.5867907213333,154.10375333333334,139.02803030316647,8.981346259543965,12.214884836166663,21.03622894064453,15.275743102166665,13.830251965965893,0.692488262910798,0.4366666666666668,1.3963333333333332,2.4033333333333333,1.727236070849739,0.3544089147286822,2.220833333333333,4.193933333333334,4.659166666666667,3.64965304667596,9.081364829396325,2565.833333333333,915458.3333333331,3200.833333333333,2900.761514001299,1.0503144654088048,2.6666666666666567,2950.333333333333,108.66666666666666,76.86206982496489,0.0,27.831025461985845,0.0,27.831025461985845,27.831025461985845,0.0,4.44466716872194,0.0,4.44466716872194,4.44466716872194,0.0,0.1462955911844236,0.0,0.1462955911844236,0.1462955911844236,0.0,0.0952890339965728,0.0,0.0952890339965728,0.0952890339965728,0.0,572.5067685189407,0.0,572.5067685189407,572.5067685189407,0.0,17.33666634621547,0.0,17.33666634621547,17.33666634621547,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,138.10435333333334,13.745313969166665,0.9833333333333332,1.2191666666666667,2883.333333333333,55.66666666666666,27.831025461985845,4.44466716872194,0.1462955911844236,0.0952890339965728,572.5067685189407,17.33666634621547
(Sm1/3Eu1/3Gd1/3)2(Hf1/2Zr1/2)2O7,9.001847985966137,128.0247666666666,2304.300252166666,160.02356666666662,144.91011484498853,9.106007942479488,12.4056707075,21.32821319629785,15.466528973499999,14.019882028587801,0.6693661971830986,0.4694999999999999,1.34971,2.3705,1.7087569312222262,0.3640988372093023,2.1875,4.308599999999998,4.6925,3.660922868622064,9.223097112860893,2610.833333333333,929745.8333333331,3245.833333333333,2945.4952658442876,1.0754716981132075,4.0,3021.0,110.0,77.83315488916018,0.0,29.11030842571065,0.0,29.11030842571065,29.11030842571065,0.0,4.571443957658109,0.0,4.571443957658109,4.571443957658109,0.0,0.11350876618129542,0.0,0.11350876618129542,0.11350876618129542,0.0,0.06292853089020915,0.0,0.06292853089020915,0.06292853089020915,0.0,559.817827511772,0.0,559.817827511772,559.817827511772,0.0,20.419598428960352,0.0,20.419598428960352,20.419598428960352,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,144.02416666666662,13.936099840499999,0.9505,1.2525,2928.333333333333,57.0,29.11030842571065,4.571443957658109,0.11350876618129542,0.06292853089020915,559.817827511772,20.419598428960352
(Sm1/3Eu1/3Gd1/3)2(Hf1/2Zr1/2)2O7,9.001847985966137,128.0247666666666,2304.300252166666,160.02356666666662,144.91011484498853,9.106007942479488,12.4056707075,21.32821319629785,15.466528973499999,14.019882028587801,0.6693661971830986,0.4694999999999999,1.34971,2.3705,1.7087569312222262,0.3640988372093023,2.1875,4.308599999999998,4.6925,3.660922868622064,9.223097112860893,2610.833333333333,929745.8333333331,3245.833333333333,2945.4952658442876,1.0754716981132075,4.0,3021.0,110.0,77.83315488916018,0.0,29.11030842571065,0.0,29.11030842571065,29.11030842571065,0.0,4.571443957658109,0.0,4.571443957658109,4.571443957658109,0.0,0.11350876618129542,0.0,0.11350876618129542,0.11350876618129542,0.0,0.06292853089020915,0.0,0.06292853089020915,0.06292853089020915,0.0,559.817827511772,0.0,559.817827511772,559.817827511772,0.0,20.419598428960352,0.0,20.419598428960352,20.419598428960352,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,144.02416666666662,13.936099840499999,0.9505,1.2525,2928.333333333333,57.0,29.11030842571065,4.571443957658109,0.11350876618129542,0.06292853089020915,559.817827511772,20.419598428960352
(Sm1/3Eu1/3Gd1/3)2(Hf1/2Zr1/2)2O7,9.001847985966137,128.0247666666666,2304.300252166666,160.02356666666662,144.91011484498853,9.106007942479488,12.4056707075,21.32821319629785,15.466528973499999,14.019882028587801,0.6693661971830986,0.4694999999999999,1.34971,2.3705,1.7087569312222262,0.3640988372093023,2.1875,4.308599999999998,4.6925,3.660922868622064,9.223097112860893,2610.833333333333,929745.8333333331,3245.833333333333,2945.4952658442876,1.0754716981132075,4.0,3021.0,110.0,77.83315488916018,0.0,29.11030842571065,0.0,29.11030842571065,29.11030842571065,0.0,4.571443957658109,0.0,4.571443957658109,4.571443957658109,0.0,0.11350876618129542,0.0,0.11350876618129542,0.11350876618129542,0.0,0.06292853089020915,0.0,0.06292853089020915,0.06292853089020915,0.0,559.817827511772,0.0,559.817827511772,559.817827511772,0.0,20.419598428960352,0.0,20.419598428960352,20.419598428960352,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,144.02416666666662,13.936099840499999,0.9505,1.2525,2928.333333333333,57.0,29.11030842571065,4.571443957658109,0.11350876618129542,0.06292853089020915,559.817827511772,20.419598428960352
(Sm1/3Eu1/3Gd1/3)2(Sn1/3Hf1/3Zr1/3)2O7,8.833643761641062,125.33360000000003,2261.2432002000005,157.33240000000004,142.23571172304094,8.634682088870035,11.68433989,20.224267498665146,14.745198155999999,13.30309489037703,0.6664319248826291,0.4736666666666666,1.3437933333333334,2.3663333333333334,1.7064427261932285,0.3953488372093024,2.08,4.6784,4.8,3.6990809669430047,8.748031496062994,2460.0000000000005,881856.2500000001,3095.0000000000005,2795.588041897447,1.0031446540880504,0.1666666666666714,2817.833333333333,106.16666666666669,75.07126244072657,0.0,28.434751150660702,0.0,28.434751150660702,28.434751150660702,0.0,4.2027523434529614,0.0,4.2027523434529614,4.2027523434529614,0.0,0.12022571364821345,0.0,0.12022571364821345,0.12022571364821345,0.0,0.27440845468024483,0.0,0.27440845468024483,0.27440845468024483,0.0,525.8940799565378,0.0,525.8940799565378,525.8940799565378,0.0,18.69417615788998,0.0,18.69417615788998,18.69417615788998,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,141.33300000000003,13.214769022999999,0.9463333333333334,1.36,2777.5000000000005,53.16666666666667,28.434751150660702,4.202752343452961,0.12022571364821345,0.27440845468024483,525.8940799565378,18.69417615788998
(Sm1/3Eu1/3Gd1/3)2(Sn1/3Hf1/3Zr1/3)2O7,8.833643761641062,125.33360000000003,2261.2432002000005,157.33240000000004,142.23571172304094,8.634682088870035,11.68433989,20.224267498665146,14.745198155999999,13.30309489037703,0.6664319248826291,0.4736666666666666,1.3437933333333334,2.3663333333333334,1.7064427261932285,0.3953488372093024,2.08,4.6784,4.8,3.6990809669430047,8.748031496062994,2460.0000000000005,881856.2500000001,3095.0000000000005,2795.588041897447,1.0031446540880504,0.1666666666666714,2817.833333333333,106.16666666666669,75.07126244072657,0.0,28.434751150660702,0.0,28.434751150660702,28.434751150660702,0.0,4.2027523434529614,0.0,4.2027523434529614,4.2027523434529614,0.0,0.12022571364821345,0.0,0.12022571364821345,0.12022571364821345,0.0,0.27440845468024483,0.0,0.27440845468024483,0.27440845468024483,0.0,525.8940799565378,0.0,525.8940799565378,525.8940799565378,0.0,18.69417615788998,0.0,18.69417615788998,18.69417615788998,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,141.33300000000003,13.214769022999999,0.9463333333333334,1.36,2777.5000000000005,53.16666666666667,28.434751150660702,4.202752343452961,0.12022571364821345,0.27440845468024483,525.8940799565378,18.69417615788998
(Sm1/3Eu1/3Gd1/3)2(Sn1/3Hf1/3Zr1/3)2O7,8.833643761641062,125.33360000000003,2261.2432002000005,157.33240000000004,142.23571172304094,8.634682088870035,11.68433989,20.224267498665146,14.745198155999999,13.30309489037703,0.6664319248826291,0.4736666666666666,1.3437933333333334,2.3663333333333334,1.7064427261932285,0.3953488372093024,2.08,4.6784,4.8,3.6990809669430047,8.748031496062994,2460.0000000000005,881856.2500000001,3095.0000000000005,2795.588041897447,1.0031446540880504,0.1666666666666714,2817.833333333333,106.16666666666669,75.07126244072657,0.0,28.434751150660702,0.0,28.434751150660702,28.434751150660702,0.0,4.2027523434529614,0.0,4.2027523434529614,4.2027523434529614,0.0,0.12022571364821345,0.0,0.12022571364821345,0.12022571364821345,0.0,0.27440845468024483,0.0,0.27440845468024483,0.27440845468024483,0.0,525.8940799565378,0.0,525.8940799565378,525.8940799565378,0.0,18.69417615788998,0.0,18.69417615788998,18.69417615788998,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,141.33300000000003,13.214769022999999,0.9463333333333334,1.36,2777.5000000000005,53.16666666666667,28.434751150660702,4.202752343452961,0.12022571364821345,0.27440845468024483,525.8940799565378,18.69417615788998
(Sm1/3Eu1/3Gd1/3)2(Ti1/4Sn1/4Hf1/4Zr1/4)2O7,8.196059956415029,115.13264166666666,2098.0339874416663,147.13144166666666,132.10447816795764,8.020812683310963,10.744856267874999,18.786454393388688,13.805714533875001,12.37032113585052,0.6473591549295775,0.5007499999999999,1.305335,2.33925,1.6915733984962051,0.3957122093023256,2.07875,4.6827000000000005,4.80125,3.699540723184433,9.156167979002623,2589.583333333333,922998.9583333331,3224.583333333333,2924.369976070819,1.1226415094339623,6.5,3153.5,112.5,79.68218119504509,0.0,41.9848932992206,0.0,41.9848932992206,41.9848932992206,0.0,4.379512067905569,0.0,4.379512067905569,4.379512067905569,0.0,0.1619900475652874,0.0,0.1619900475652874,0.1619900475652874,0.0,0.26174453973604234,0.0,0.26174453973604234,0.26174453973604234,0.0,681.4472893505889,0.0,681.4472893505889,681.4472893505889,0.0,27.98177249276276,0.0,27.98177249276276,27.98177249276276,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,131.13204166666665,12.275285400875001,0.91925,1.36125,2907.083333333333,59.5,41.9848932992206,4.379512067905569,0.1619900475652874,0.26174453973604234,681.4472893505889,27.98177249276276
(Sm1/3Eu1/3Gd1/3)2(Ti1/4Sn1/4Hf1/4Zr1/4)2O7,8.196059956415029,115.13264166666666,2098.0339874416663,147.13144166666666,132.10447816795764,8.020812683310963,10.744856267874999,18.786454393388688,13.805714533875001,12.37032113585052,0.6473591549295775,0.5007499999999999,1.305335,2.33925,1.6915733984962051,0.3957122093023256,2.07875,4.6827000000000005,4.80125,3.699540723184433,9.156167979002623,2589.583333333333,922998.9583333331,3224.583333333333,2924.369976070819,1.1226415094339623,6.5,3153.5,112.5,79.68218119504509,0.0,41.9848932992206,0.0,41.9848932992206,41.9848932992206,0.0,4.379512067905569,0.0,4.379512067905569,4.379512067905569,0.0,0.1619900475652874,0.0,0.1619900475652874,0.1619900475652874,0.0,0.26174453973604234,0.0,0.26174453973604234,0.26174453973604234,0.0,681.4472893505889,0.0,681.4472893505889,681.4472893505889,0.0,27.98177249276276,0.0,27.98177249276276,27.98177249276276,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,131.13204166666665,12.275285400875001,0.91925,1.36125,2907.083333333333,59.5,41.9848932992206,4.379512067905569,0.1619900475652874,0.26174453973604234,681.4472893505889,27.98177249276276
(Sm1/3Eu1/3Gd1/3)2(Ti1/4Sn1/4Hf1/4Zr1/4)2O7,8.196059956415029,115.13264166666666,2098.0339874416663,147.13144166666666,132.10447816795764,8.020812683310963,10.744856267874999,18.786454393388688,13.805714533875001,12.37032113585052,0.6473591549295775,0.5007499999999999,1.305335,2.33925,1.6915733984962051,0.3957122093023256,2.07875,4.6827000000000005,4.80125,3.699540723184433,9.156167979002623,2589.583333333333,922998.9583333331,3224.583333333333,2924.369976070819,1.1226415094339623,6.5,3153.5,112.5,79.68218119504509,0.0,41.9848932992206,0.0,41.9848932992206,41.9848932992206,0.0,4.379512067905569,0.0,4.379512067905569,4.379512067905569,0.0,0.1619900475652874,0.0,0.1619900475652874,0.1619900475652874,0.0,0.26174453973604234,0.0,0.26174453973604234,0.26174453973604234,0.0,681.4472893505889,0.0,681.4472893505889,681.4472893505889,0.0,27.98177249276276,0.0,27.98177249276276,27.98177249276276,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,131.13204166666665,12.275285400875001,0.91925,1.36125,2907.083333333333,59.5,41.9848932992206,4.379512067905569,0.1619900475652874,0.26174453973604234,681.4472893505889,27.98177249276276
(Sm1/4Eu1/4Gd1/4Yb1/4)2(Ti1/4Sn1/4Hf1/4Zr1/4)2O7,8.351133480005501,117.613725,2137.729832125,149.612525,134.56763345108521,8.031005319097645,10.760455374624998,18.81032772080766,13.821313640624998,12.385800551878402,0.6402288732394367,0.510875,1.2909575,2.329125,1.6860926029210257,0.3924418604651163,2.09,4.644,4.79,3.695416079415145,8.816929133858267,2481.875,888801.5625,3116.875,2817.322601447161,1.0825471698113207,4.375,3040.875,110.375,78.10819819327546,0.0,42.00545453104127,0.0,42.00545453104127,42.00545453104127,0.0,4.105762361768422,0.0,4.105762361768422,4.105762361768422,0.0,0.15421773365926494,0.0,0.15421773365926494,0.15421773365926494,0.0,0.2624404694402141,0.0,0.2624404694402141,0.2624404694402141,0.0,784.38844609989,0.0,784.38844609989,784.38844609989,0.0,29.05571157276999,0.0,29.05571157276999,29.05571157276999,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,133.613125,12.290884507624998,0.909125,1.35,2799.375,57.375,42.00545453104127,4.105762361768422,0.15421773365926494,0.2624404694402141,784.38844609989,29.05571157276999
(Sm1/4Eu1/4Gd1/4Yb1/4)2(Ti1/4Sn1/4Hf1/4Zr1/4)2O7,8.351133480005501,117.613725,2137.729832125,149.612525,134.56763345108521,8.031005319097645,10.760455374624998,18.81032772080766,13.821313640624998,12.385800551878402,0.6402288732394367,0.510875,1.2909575,2.329125,1.6860926029210257,0.3924418604651163,2.09,4.644,4.79,3.695416079415145,8.816929133858267,2481.875,888801.5625,3116.875,2817.322601447161,1.0825471698113207,4.375,3040.875,110.375,78.10819819327546,0.0,42.00545453104127,0.0,42.00545453104127,42.00545453104127,0.0,4.105762361768422,0.0,4.105762361768422,4.105762361768422,0.0,0.15421773365926494,0.0,0.15421773365926494,0.15421773365926494,0.0,0.2624404694402141,0.0,0.2624404694402141,0.2624404694402141,0.0,784.38844609989,0.0,784.38844609989,784.38844609989,0.0,29.05571157276999,0.0,29.05571157276999,29.05571157276999,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,133.613125,12.290884507624998,0.909125,1.35,2799.375,57.375,42.00545453104127,4.105762361768422,0.15421773365926494,0.2624404694402141,784.38844609989,29.05571157276999
(Sm1/4Eu1/4Gd1/4Yb1/4)2(Ti1/4Sn1/4Hf1/4Zr1/4)2O7,8.351133480005501,117.613725,2137.729832125,149.612525,134.56763345108521,8.031005319097645,10.760455374624998,18.81032772080766,13.821313640624998,12.385800551878402,0.6402288732394367,0.510875,1.2909575,2.329125,1.6860926029210257,0.3924418604651163,2.09,4.644,4.79,3.695416079415145,8.816929133858267,2481.875,888801.5625,3116.875,2817.322601447161,1.0825471698113207,4.375,3040.875,110.375,78.10819819327546,0.0,42.00545453104127,0.0,42.00545453104127,42.00545453104127,0.0,4.105762361768422,0.0,4.105762361768422,4.105762361768422,0.0,0.15421773365926494,0.0,0.15421773365926494,0.15421773365926494,0.0,0.2624404694402141,0.0,0.2624404694402141,0.2624404694402141,0.0,784.38844609989,0.0,784.38844609989,784.38844609989,0.0,29.05571157276999,0.0,29.05571157276999,29.05571157276999,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,133.613125,12.290884507624998,0.909125,1.35,2799.375,57.375,42.00545453104127,4.105762361768422,0.15421773365926494,0.2624404694402141,784.38844609989,29.05571157276999
(Sm1/3Eu1/3Gd1/3)2(Ti1/2Sn1/6Hf1/6Zr1/6)2O7,7.558476151189003,104.93168333333332,1934.824774683333,136.9304833333333,121.98486675212466,7.406943277751886,9.805372645750001,17.348641288112226,12.86623091175,11.438645693361027,0.6282863849765257,0.5278333333333335,1.2668766666666662,2.3121666666666663,1.6770096484847996,0.3960755813953489,2.0775,4.687,4.8025,3.700000844594498,9.564304461942255,2719.166666666666,964141.6666666664,3354.166666666666,3053.2197258704523,1.242138364779874,12.833333333333329,3489.166666666666,118.83333333333331,84.5164349566271,0.0,41.9848932992206,0.0,41.9848932992206,41.9848932992206,0.0,4.379512067905569,0.0,4.379512067905569,4.379512067905569,0.0,0.1619900475652874,0.0,0.1619900475652874,0.1619900475652874,0.0,0.26174453973604234,0.0,0.26174453973604234,0.26174453973604234,0.0,681.4472893505889,0.0,681.4472893505889,681.4472893505889,0.0,27.98177249276276,0.0,27.98177249276276,27.98177249276276,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.93108333333332,11.33580177875,0.8921666666666664,1.3625,3036.666666666666,65.83333333333333,41.9848932992206,4.379512067905569,0.1619900475652874,0.26174453973604234,681.4472893505889,27.98177249276276
(Sm1/3Eu1/3Gd1/3)2(Ti1/2Sn1/6Hf1/6Zr1/6)2O7,7.558476151189003,104.93168333333332,1934.824774683333,136.9304833333333,121.98486675212466,7.406943277751886,9.805372645750001,17.348641288112226,12.86623091175,11.438645693361027,0.6282863849765257,0.5278333333333335,1.2668766666666662,2.3121666666666663,1.6770096484847996,0.3960755813953489,2.0775,4.687,4.8025,3.700000844594498,9.564304461942255,2719.166666666666,964141.6666666664,3354.166666666666,3053.2197258704523,1.242138364779874,12.833333333333329,3489.166666666666,118.83333333333331,84.5164349566271,0.0,41.9848932992206,0.0,41.9848932992206,41.9848932992206,0.0,4.379512067905569,0.0,4.379512067905569,4.379512067905569,0.0,0.1619900475652874,0.0,0.1619900475652874,0.1619900475652874,0.0,0.26174453973604234,0.0,0.26174453973604234,0.26174453973604234,0.0,681.4472893505889,0.0,681.4472893505889,681.4472893505889,0.0,27.98177249276276,0.0,27.98177249276276,27.98177249276276,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.93108333333332,11.33580177875,0.8921666666666664,1.3625,3036.666666666666,65.83333333333333,41.9848932992206,4.379512067905569,0.1619900475652874,0.26174453973604234,681.4472893505889,27.98177249276276
